,head1,relation1,head2,relation2,cos_sim_score
146,Course1_W3-S2-L2_Basics_of_PCFGs_Part_1_9-43,concept_vocab_index,Course2_W6-S3-L2_Greedy_Transition-Based_Parsing_31-05,concept_vocab_index,0.6415757661561255
147,Course1_W3-S2-L2_Basics_of_PCFGs_Part_1_9-43,concept_vocab_index,Course2_W6-S3-L2_Greedy_Transition-Based_Parsing_31-05,concept_vocab_index,0.6415757661561255
148,Course1_W3-S2-L2_Basics_of_PCFGs_Part_1_9-43,concept_vocab_index,Course2_W6-S3-L2_Greedy_Transition-Based_Parsing_31-05,concept_vocab_index,0.6415757661561255
149,Course1_W3-S2-L2_Basics_of_PCFGs_Part_1_9-43,concept_vocab_index,Course2_W6-S3-L2_Greedy_Transition-Based_Parsing_31-05,concept_vocab_index,0.6415757661561255
150,Course1_W3-S2-L2_Basics_of_PCFGs_Part_1_9-43,concept_vocab_index,Course2_W6-S3-L2_Greedy_Transition-Based_Parsing_31-05,concept_vocab_index,0.6415757661561255
151,Course1_W3-S2-L2_Basics_of_PCFGs_Part_1_9-43,concept_vocab_index,Course2_W6-S3-L2_Greedy_Transition-Based_Parsing_31-05,concept_vocab_index,0.6415757661561255
152,Course1_W3-S2-L2_Basics_of_PCFGs_Part_1_9-43,concept_vocab_index,Course2_W6-S3-L2_Greedy_Transition-Based_Parsing_31-05,concept_vocab_index,0.6415757661561255
153,Course1_W3-S2-L2_Basics_of_PCFGs_Part_1_9-43,concept_vocab_index,Course2_W6-S3-L2_Greedy_Transition-Based_Parsing_31-05,concept_vocab_index,0.6415757661561255
154,Course1_W3-S2-L2_Basics_of_PCFGs_Part_1_9-43,concept_vocab_index,Course2_W6-S3-L2_Greedy_Transition-Based_Parsing_31-05,concept_vocab_index,0.6415757661561255
155,Course1_W3-S2-L2_Basics_of_PCFGs_Part_1_9-43,concept_vocab_index,Course2_W6-S3-L2_Greedy_Transition-Based_Parsing_31-05,concept_vocab_index,0.6415757661561255
156,Course1_W3-S2-L2_Basics_of_PCFGs_Part_1_9-43,concept_vocab_index,Course2_W6-S3-L2_Greedy_Transition-Based_Parsing_31-05,concept_vocab_index,0.6415757661561255
157,Course1_W3-S2-L2_Basics_of_PCFGs_Part_1_9-43,concept_vocab_index,Course2_W6-S3-L2_Greedy_Transition-Based_Parsing_31-05,concept_vocab_index,0.6415757661561255
158,Course1_W3-S2-L2_Basics_of_PCFGs_Part_1_9-43,concept_vocab_index,Course2_W6-S3-L2_Greedy_Transition-Based_Parsing_31-05,concept_vocab_index,0.6415757661561255
159,Course1_W3-S2-L2_Basics_of_PCFGs_Part_1_9-43,concept_vocab_index,Course2_W6-S3-L2_Greedy_Transition-Based_Parsing_31-05,concept_vocab_index,0.6415757661561255
160,Course2_W5-S2-L2_Some_Methods_and_Results_on_Sequence_Models_for_POS_Tagging_13-04,concept_vocab_index,Course3_W11-S1-L5_-_First_Order_Logic_-_16_slides_07-37,concept_vocab_index,0.505128178582667
161,Course2_W5-S2-L2_Some_Methods_and_Results_on_Sequence_Models_for_POS_Tagging_13-04,concept_vocab_index,Course3_W11-S1-L5_-_First_Order_Logic_-_16_slides_07-37,concept_vocab_index,0.505128178582667
162,Course2_W5-S2-L2_Some_Methods_and_Results_on_Sequence_Models_for_POS_Tagging_13-04,concept_vocab_index,Course3_W11-S1-L5_-_First_Order_Logic_-_16_slides_07-37,concept_vocab_index,0.505128178582667
163,Course2_W5-S2-L2_Some_Methods_and_Results_on_Sequence_Models_for_POS_Tagging_13-04,concept_vocab_index,Course3_W11-S1-L5_-_First_Order_Logic_-_16_slides_07-37,concept_vocab_index,0.505128178582667
164,Course2_W5-S2-L2_Some_Methods_and_Results_on_Sequence_Models_for_POS_Tagging_13-04,concept_vocab_index,Course3_W11-S1-L5_-_First_Order_Logic_-_16_slides_07-37,concept_vocab_index,0.505128178582667
165,Course2_W5-S2-L2_Some_Methods_and_Results_on_Sequence_Models_for_POS_Tagging_13-04,concept_vocab_index,Course3_W11-S1-L5_-_First_Order_Logic_-_16_slides_07-37,concept_vocab_index,0.505128178582667
166,Course2_W5-S2-L2_Some_Methods_and_Results_on_Sequence_Models_for_POS_Tagging_13-04,concept_vocab_index,Course3_W11-S1-L5_-_First_Order_Logic_-_16_slides_07-37,concept_vocab_index,0.505128178582667
167,Course2_W5-S2-L2_Some_Methods_and_Results_on_Sequence_Models_for_POS_Tagging_13-04,concept_vocab_index,Course3_W11-S1-L5_-_First_Order_Logic_-_16_slides_07-37,concept_vocab_index,0.505128178582667
168,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,Course3_W10-S1-L5_-_Text_Clustering_-_17_slides_15-39,concept_vocab_index,0.8950314210439312
169,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,Course3_W10-S1-L5_-_Text_Clustering_-_17_slides_15-39,concept_vocab_index,0.8950314210439312
170,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,Course3_W10-S1-L5_-_Text_Clustering_-_17_slides_15-39,concept_vocab_index,0.8950314210439312
171,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,Course3_W10-S1-L5_-_Text_Clustering_-_17_slides_15-39,concept_vocab_index,0.8950314210439312
172,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,Course3_W10-S1-L5_-_Text_Clustering_-_17_slides_15-39,concept_vocab_index,0.8950314210439312
173,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,Course3_W10-S1-L5_-_Text_Clustering_-_17_slides_15-39,concept_vocab_index,0.8950314210439312
174,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,Course3_W10-S1-L5_-_Text_Clustering_-_17_slides_15-39,concept_vocab_index,0.8950314210439312
175,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,Course3_W10-S1-L5_-_Text_Clustering_-_17_slides_15-39,concept_vocab_index,0.8950314210439312
176,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,Course3_W10-S1-L5_-_Text_Clustering_-_17_slides_15-39,concept_vocab_index,0.8950314210439312
177,Course1_W3-S2-L6_The_CKY_Parsing_Algorithm_Part_3_10-07,concept_vocab_index,Course3_W4-S1-L3_-_Classic_Parsing_Methods_-_61_slides_25-05,concept_vocab_index,0.762082092585578
178,Course1_W3-S2-L6_The_CKY_Parsing_Algorithm_Part_3_10-07,concept_vocab_index,Course3_W4-S1-L3_-_Classic_Parsing_Methods_-_61_slides_25-05,concept_vocab_index,0.762082092585578
179,Course1_W3-S2-L6_The_CKY_Parsing_Algorithm_Part_3_10-07,concept_vocab_index,Course3_W4-S1-L3_-_Classic_Parsing_Methods_-_61_slides_25-05,concept_vocab_index,0.762082092585578
180,Course1_W3-S2-L6_The_CKY_Parsing_Algorithm_Part_3_10-07,concept_vocab_index,Course3_W4-S1-L3_-_Classic_Parsing_Methods_-_61_slides_25-05,concept_vocab_index,0.762082092585578
181,Course1_W3-S2-L6_The_CKY_Parsing_Algorithm_Part_3_10-07,concept_vocab_index,Course3_W4-S1-L3_-_Classic_Parsing_Methods_-_61_slides_25-05,concept_vocab_index,0.762082092585578
182,Course1_W3-S2-L6_The_CKY_Parsing_Algorithm_Part_3_10-07,concept_vocab_index,Course3_W4-S1-L3_-_Classic_Parsing_Methods_-_61_slides_25-05,concept_vocab_index,0.762082092585578
183,Course1_W3-S2-L6_The_CKY_Parsing_Algorithm_Part_3_10-07,concept_vocab_index,Course3_W4-S1-L3_-_Classic_Parsing_Methods_-_61_slides_25-05,concept_vocab_index,0.762082092585578
184,Course1_W3-S2-L6_The_CKY_Parsing_Algorithm_Part_3_10-07,concept_vocab_index,Course3_W4-S1-L3_-_Classic_Parsing_Methods_-_61_slides_25-05,concept_vocab_index,0.762082092585578
185,Course1_W3-S2-L6_The_CKY_Parsing_Algorithm_Part_3_10-07,concept_vocab_index,Course3_W4-S1-L3_-_Classic_Parsing_Methods_-_61_slides_25-05,concept_vocab_index,0.762082092585578
186,Course1_W3-S2-L6_The_CKY_Parsing_Algorithm_Part_3_10-07,concept_vocab_index,Course3_W4-S1-L3_-_Classic_Parsing_Methods_-_61_slides_25-05,concept_vocab_index,0.762082092585578
187,Course1_W3-S2-L6_The_CKY_Parsing_Algorithm_Part_3_10-07,concept_vocab_index,Course3_W4-S1-L3_-_Classic_Parsing_Methods_-_61_slides_25-05,concept_vocab_index,0.762082092585578
188,Course1_W3-S2-L6_The_CKY_Parsing_Algorithm_Part_3_10-07,concept_vocab_index,Course3_W4-S1-L3_-_Classic_Parsing_Methods_-_61_slides_25-05,concept_vocab_index,0.762082092585578
189,Course1_W3-S2-L6_The_CKY_Parsing_Algorithm_Part_3_10-07,concept_vocab_index,Course3_W4-S1-L3_-_Classic_Parsing_Methods_-_61_slides_25-05,concept_vocab_index,0.762082092585578
190,Course1_W3-S2-L6_The_CKY_Parsing_Algorithm_Part_3_10-07,concept_vocab_index,Course3_W4-S1-L3_-_Classic_Parsing_Methods_-_61_slides_25-05,concept_vocab_index,0.762082092585578
191,Course1_W3-S2-L6_The_CKY_Parsing_Algorithm_Part_3_10-07,concept_vocab_index,Course3_W4-S1-L3_-_Classic_Parsing_Methods_-_61_slides_25-05,concept_vocab_index,0.762082092585578
192,Course1_W3-S2-L6_The_CKY_Parsing_Algorithm_Part_3_10-07,concept_vocab_index,Course3_W4-S1-L3_-_Classic_Parsing_Methods_-_61_slides_25-05,concept_vocab_index,0.762082092585578
193,Course1_W3-S2-L6_The_CKY_Parsing_Algorithm_Part_3_10-07,concept_vocab_index,Course3_W4-S1-L3_-_Classic_Parsing_Methods_-_61_slides_25-05,concept_vocab_index,0.762082092585578
194,Course1_W3-S2-L6_The_CKY_Parsing_Algorithm_Part_3_10-07,concept_vocab_index,Course3_W4-S1-L3_-_Classic_Parsing_Methods_-_61_slides_25-05,concept_vocab_index,0.762082092585578
195,Course1_W3-S2-L6_The_CKY_Parsing_Algorithm_Part_3_10-07,concept_vocab_index,Course3_W4-S1-L3_-_Classic_Parsing_Methods_-_61_slides_25-05,concept_vocab_index,0.762082092585578
196,Course3_W3-S1-L3_-_The_Vector_Space_Model_-_15_slides_09-53,concept_vocab_index,Course2_W7-S2-L1_Introducing_Ranked_Retrieval_4-27,concept_vocab_index,0.9629871007369227
197,Course3_W3-S1-L3_-_The_Vector_Space_Model_-_15_slides_09-53,concept_vocab_index,Course2_W7-S2-L1_Introducing_Ranked_Retrieval_4-27,concept_vocab_index,0.9629871007369227
198,Course3_W3-S1-L3_-_The_Vector_Space_Model_-_15_slides_09-53,concept_vocab_index,Course2_W7-S2-L1_Introducing_Ranked_Retrieval_4-27,concept_vocab_index,0.9629871007369227
199,Course3_W3-S1-L3_-_The_Vector_Space_Model_-_15_slides_09-53,concept_vocab_index,Course2_W7-S2-L1_Introducing_Ranked_Retrieval_4-27,concept_vocab_index,0.9629871007369227
200,Course3_W3-S1-L3_-_The_Vector_Space_Model_-_15_slides_09-53,concept_vocab_index,Course2_W7-S2-L1_Introducing_Ranked_Retrieval_4-27,concept_vocab_index,0.9629871007369227
201,Course3_W3-S1-L3_-_The_Vector_Space_Model_-_15_slides_09-53,concept_vocab_index,Course2_W7-S2-L1_Introducing_Ranked_Retrieval_4-27,concept_vocab_index,0.9629871007369227
202,Course3_W3-S1-L3_-_The_Vector_Space_Model_-_15_slides_09-53,concept_vocab_index,Course2_W7-S2-L1_Introducing_Ranked_Retrieval_4-27,concept_vocab_index,0.9629871007369227
203,Course3_W3-S1-L3_-_The_Vector_Space_Model_-_15_slides_09-53,concept_vocab_index,Course2_W7-S2-L1_Introducing_Ranked_Retrieval_4-27,concept_vocab_index,0.9629871007369227
204,Course3_W3-S1-L3_-_The_Vector_Space_Model_-_15_slides_09-53,concept_vocab_index,Course2_W7-S2-L1_Introducing_Ranked_Retrieval_4-27,concept_vocab_index,0.9629871007369227
205,Course3_W3-S1-L3_-_The_Vector_Space_Model_-_15_slides_09-53,concept_vocab_index,Course2_W7-S2-L1_Introducing_Ranked_Retrieval_4-27,concept_vocab_index,0.9629871007369227
206,Course3_W3-S1-L3_-_The_Vector_Space_Model_-_15_slides_09-53,concept_vocab_index,Course2_W7-S2-L1_Introducing_Ranked_Retrieval_4-27,concept_vocab_index,0.9629871007369227
207,Course3_W3-S1-L3_-_The_Vector_Space_Model_-_15_slides_09-53,concept_vocab_index,Course2_W7-S2-L1_Introducing_Ranked_Retrieval_4-27,concept_vocab_index,0.9629871007369227
208,Course3_W3-S1-L3_-_The_Vector_Space_Model_-_15_slides_09-53,concept_vocab_index,Course2_W7-S2-L1_Introducing_Ranked_Retrieval_4-27,concept_vocab_index,0.9629871007369227
209,Course1_W9-S2-L3_Motivation_for_GLMs_6-34,concept_vocab_index,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,0.5082679748373438
210,Course1_W9-S2-L3_Motivation_for_GLMs_6-34,concept_vocab_index,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,0.5082679748373438
211,Course1_W9-S2-L3_Motivation_for_GLMs_6-34,concept_vocab_index,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,0.5082679748373438
212,Course1_W9-S2-L3_Motivation_for_GLMs_6-34,concept_vocab_index,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,0.5082679748373438
213,Course1_W9-S2-L3_Motivation_for_GLMs_6-34,concept_vocab_index,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,0.5082679748373438
214,Course1_W9-S2-L3_Motivation_for_GLMs_6-34,concept_vocab_index,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,0.5082679748373438
215,Course1_W9-S2-L3_Motivation_for_GLMs_6-34,concept_vocab_index,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,0.5082679748373438
216,Course1_W9-S2-L3_Motivation_for_GLMs_6-34,concept_vocab_index,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,0.5082679748373438
217,Course1_W9-S2-L3_Motivation_for_GLMs_6-34,concept_vocab_index,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,0.5082679748373438
218,Course1_W9-S2-L3_Motivation_for_GLMs_6-34,concept_vocab_index,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,0.5082679748373438
219,Course1_W9-S2-L3_Motivation_for_GLMs_6-34,concept_vocab_index,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,0.5082679748373438
220,Course1_W9-S2-L3_Motivation_for_GLMs_6-34,concept_vocab_index,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,0.5082679748373438
221,Course1_W9-S2-L3_Motivation_for_GLMs_6-34,concept_vocab_index,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,0.5082679748373438
222,Course1_W9-S2-L3_Motivation_for_GLMs_6-34,concept_vocab_index,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,0.5082679748373438
223,Course1_W9-S2-L3_Motivation_for_GLMs_6-34,concept_vocab_index,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,0.5082679748373438
224,Course1_W9-S2-L3_Motivation_for_GLMs_6-34,concept_vocab_index,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,0.5082679748373438
225,Course1_W9-S2-L3_Motivation_for_GLMs_6-34,concept_vocab_index,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,0.5082679748373438
226,Course1_W9-S2-L3_Motivation_for_GLMs_6-34,concept_vocab_index,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,0.5082679748373438
227,Course1_W9-S2-L3_Motivation_for_GLMs_6-34,concept_vocab_index,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,0.5082679748373438
228,Course1_W9-S2-L3_Motivation_for_GLMs_6-34,concept_vocab_index,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,0.5082679748373438
229,Course1_W9-S2-L3_Motivation_for_GLMs_6-34,concept_vocab_index,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,0.5082679748373438
230,Course1_W9-S2-L3_Motivation_for_GLMs_6-34,concept_vocab_index,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,0.5082679748373438
231,Course1_W9-S2-L3_Motivation_for_GLMs_6-34,concept_vocab_index,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,0.5082679748373438
232,Course1_W9-S2-L3_Motivation_for_GLMs_6-34,concept_vocab_index,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,0.5082679748373438
233,Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,Course3_W7-S1-L4_-_Hidden_Markov_Models_2-2_-_9_slides_05-28,concept_vocab_index,0.88969011339218
234,Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,Course3_W7-S1-L4_-_Hidden_Markov_Models_2-2_-_9_slides_05-28,concept_vocab_index,0.88969011339218
235,Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,Course3_W7-S1-L4_-_Hidden_Markov_Models_2-2_-_9_slides_05-28,concept_vocab_index,0.88969011339218
236,Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,Course3_W7-S1-L4_-_Hidden_Markov_Models_2-2_-_9_slides_05-28,concept_vocab_index,0.88969011339218
237,Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,Course3_W7-S1-L4_-_Hidden_Markov_Models_2-2_-_9_slides_05-28,concept_vocab_index,0.88969011339218
238,Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,Course3_W7-S1-L4_-_Hidden_Markov_Models_2-2_-_9_slides_05-28,concept_vocab_index,0.88969011339218
239,Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,Course3_W7-S1-L4_-_Hidden_Markov_Models_2-2_-_9_slides_05-28,concept_vocab_index,0.88969011339218
240,Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,Course3_W7-S1-L4_-_Hidden_Markov_Models_2-2_-_9_slides_05-28,concept_vocab_index,0.88969011339218
241,Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,Course3_W7-S1-L4_-_Hidden_Markov_Models_2-2_-_9_slides_05-28,concept_vocab_index,0.88969011339218
242,Course1_W1-S3-L4_Discounting_Methods_Part_2_3-34,concept_vocab_index,Course2_W2-S1-L8_Kneser-Ney_Smoothing_8-59,concept_vocab_index,0.8383676634821402
243,Course1_W1-S3-L4_Discounting_Methods_Part_2_3-34,concept_vocab_index,Course2_W2-S1-L8_Kneser-Ney_Smoothing_8-59,concept_vocab_index,0.8383676634821402
244,Course1_W1-S3-L4_Discounting_Methods_Part_2_3-34,concept_vocab_index,Course2_W2-S1-L8_Kneser-Ney_Smoothing_8-59,concept_vocab_index,0.8383676634821402
245,Course1_W1-S3-L4_Discounting_Methods_Part_2_3-34,concept_vocab_index,Course2_W2-S1-L8_Kneser-Ney_Smoothing_8-59,concept_vocab_index,0.8383676634821402
246,Course1_W1-S3-L4_Discounting_Methods_Part_2_3-34,concept_vocab_index,Course2_W2-S1-L8_Kneser-Ney_Smoothing_8-59,concept_vocab_index,0.8383676634821402
247,Course1_W1-S3-L4_Discounting_Methods_Part_2_3-34,concept_vocab_index,Course2_W2-S1-L8_Kneser-Ney_Smoothing_8-59,concept_vocab_index,0.8383676634821402
248,Course1_W1-S3-L4_Discounting_Methods_Part_2_3-34,concept_vocab_index,Course2_W2-S1-L8_Kneser-Ney_Smoothing_8-59,concept_vocab_index,0.8383676634821402
249,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,Course2_W4-S1-L3_Feature-Based_Linear_Classifiers_13-34,concept_vocab_index,0.7149244292536783
250,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,Course2_W4-S1-L3_Feature-Based_Linear_Classifiers_13-34,concept_vocab_index,0.7149244292536783
251,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,Course2_W4-S1-L3_Feature-Based_Linear_Classifiers_13-34,concept_vocab_index,0.7149244292536783
252,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,Course2_W4-S1-L3_Feature-Based_Linear_Classifiers_13-34,concept_vocab_index,0.7149244292536783
253,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,Course2_W4-S1-L3_Feature-Based_Linear_Classifiers_13-34,concept_vocab_index,0.7149244292536783
254,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,Course2_W4-S1-L3_Feature-Based_Linear_Classifiers_13-34,concept_vocab_index,0.7149244292536783
255,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,Course2_W4-S1-L3_Feature-Based_Linear_Classifiers_13-34,concept_vocab_index,0.7149244292536783
256,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,Course2_W4-S1-L3_Feature-Based_Linear_Classifiers_13-34,concept_vocab_index,0.7149244292536783
257,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,Course2_W4-S1-L3_Feature-Based_Linear_Classifiers_13-34,concept_vocab_index,0.7149244292536783
258,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,Course2_W4-S1-L3_Feature-Based_Linear_Classifiers_13-34,concept_vocab_index,0.7149244292536783
259,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,Course2_W4-S1-L4_Building_a_Maxent_Model-_The_Nuts_and_Bolts_8-04,concept_vocab_index,0.7842321346033472
260,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,Course2_W4-S1-L4_Building_a_Maxent_Model-_The_Nuts_and_Bolts_8-04,concept_vocab_index,0.7842321346033472
261,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,Course2_W4-S1-L4_Building_a_Maxent_Model-_The_Nuts_and_Bolts_8-04,concept_vocab_index,0.7842321346033472
262,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,Course2_W4-S1-L4_Building_a_Maxent_Model-_The_Nuts_and_Bolts_8-04,concept_vocab_index,0.7842321346033472
263,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,Course2_W4-S1-L4_Building_a_Maxent_Model-_The_Nuts_and_Bolts_8-04,concept_vocab_index,0.7842321346033472
264,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,Course2_W4-S1-L4_Building_a_Maxent_Model-_The_Nuts_and_Bolts_8-04,concept_vocab_index,0.7842321346033472
265,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,Course2_W4-S1-L4_Building_a_Maxent_Model-_The_Nuts_and_Bolts_8-04,concept_vocab_index,0.7842321346033472
266,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,Course2_W4-S1-L4_Building_a_Maxent_Model-_The_Nuts_and_Bolts_8-04,concept_vocab_index,0.7842321346033472
267,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,Course2_W4-S1-L4_Building_a_Maxent_Model-_The_Nuts_and_Bolts_8-04,concept_vocab_index,0.7842321346033472
268,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,Course2_W4-S1-L4_Building_a_Maxent_Model-_The_Nuts_and_Bolts_8-04,concept_vocab_index,0.7842321346033472
269,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,Course2_W4-S1-L4_Building_a_Maxent_Model-_The_Nuts_and_Bolts_8-04,concept_vocab_index,0.7842321346033472
270,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,Course2_W4-S1-L4_Building_a_Maxent_Model-_The_Nuts_and_Bolts_8-04,concept_vocab_index,0.7842321346033472
271,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,Course2_W4-S1-L4_Building_a_Maxent_Model-_The_Nuts_and_Bolts_8-04,concept_vocab_index,0.7842321346033472
