,head,relation,tail,cos_sim_score
231,Course1_W9-S2-L3_Motivation_for_GLMs_6-34,concept_vocab_index,vi180,0.5710588769982632
232,Course1_W9-S2-L3_Motivation_for_GLMs_6-34,concept_vocab_index,vi557,-0.11847392585832173
233,Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,vi1074,0.5091781146214129
234,Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,vi1309,-0.20934419520821526
235,Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,vi1231,-0.004408818820223836
236,Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,vi1333,0.6457418341663829
237,Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,vi43,0.8885581101961957
238,Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,vi17,-0.1328426576628828
239,Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,vi1299,0.29033564732096817
240,Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,vi136,0.8462270497592245
241,Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,vi888,0.7342291771819724
242,Course1_W1-S3-L4_Discounting_Methods_Part_2_3-34,concept_vocab_index,vi1309,-0.3814015173528841
243,Course1_W1-S3-L4_Discounting_Methods_Part_2_3-34,concept_vocab_index,vi1231,-0.04333702943079639
244,Course1_W1-S3-L4_Discounting_Methods_Part_2_3-34,concept_vocab_index,vi388,-0.02216752107671062
245,Course1_W1-S3-L4_Discounting_Methods_Part_2_3-34,concept_vocab_index,vi17,-0.15151009327063011
246,Course1_W1-S3-L4_Discounting_Methods_Part_2_3-34,concept_vocab_index,vi1299,0.3091242764530922
247,Course1_W1-S3-L4_Discounting_Methods_Part_2_3-34,concept_vocab_index,vi173,0.6910372554601321
248,Course1_W1-S3-L4_Discounting_Methods_Part_2_3-34,concept_vocab_index,vi557,0.09084032913375618
249,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi877,0.6339225355619706
250,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi1309,-0.4745229741297024
251,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi1231,-0.09882542895296408
252,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi1238,0.7035450740583735
253,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi17,-0.2606597120991081
254,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi1299,0.16503965656799158
255,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi1001,0.5463286949256488
256,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi1018,0.7871382935794518
257,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi136,0.7566499376175472
258,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi180,0.5755193162927004
259,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi877,0.5630067977419789
260,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi55,0.6266890796585592
261,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi1309,-0.25903684041399055
262,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi1231,-0.04321031329245068
263,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi1238,0.7383999936068553
264,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi388,0.025121071553927732
265,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi43,0.725886129354816
266,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi17,-0.06783515952905991
267,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi1299,0.2460716739586402
268,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi1001,0.6318722924086237
269,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi136,0.7382641620265907
270,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi180,0.3966956847240613
271,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi557,0.1337686552518402
